PVvolts, PVcur, PVpow, OutV1, OutV2,  OutPow, BattV, VAWTdcV, RPM, REBuss, VAWTrms, BattCurr, VAWTCur, OutCur2,  RemoteCurr,  HAWTCur, HAWTBatV, HAWTrms, acPower, ACVolts, ACCurr, CosAngle, BattPow, DateS, TimeS, acCurRMS, anemometer
-0.3562223	-0.0927019	0.0330225 	-0.0215852	0.0000000 	-38.7388271	186.3160621	-0.0026094	0.0000000 	785.2486189	0.0098094 	0.0043063 	-0.0368757	3.0666873 	0.1696122 	-0.0714352	8.7387917 	0.0044262 	-158.8542326	125.2973106	-0.4252319	-0.0251862	3.3814905 	3854150070.0238352	0.2333589 	0.0099340 	0.0000000 
-0.3528579	-0.0535345	0.0188901 	-0.0291207	0.0000000 	-52.6703291	186.3240912	-0.0025792	0.0000000 	785.2960796	0.0101331 	0.0051185 	-0.0251520	3.0460266 	0.1586509 	-0.0663556	8.7402829 	0.0046648 	-159.2934549	125.2264877	-0.4265551	-0.0251553	4.0195505 	3854150130.0254240	0.2500267 	0.0139869 	0.0000000 
-0.3658072	-0.0424969	0.0155457 	-0.0167983	0.0000000 	-45.5843924	186.3217626	-0.0025293	0.0000000 	785.2627034	0.0099986 	0.0041814 	-0.0274251	3.1103390 	0.1652378 	-0.0125617	8.7348114 	0.0046708 	-157.9406316	124.9379994	-0.4238896	-0.0253045	3.2834772 	3854150190.0287123	0.2666950 	0.0084799 	0.0000000 
-0.3552193	-0.0428128	0.0152079 	-0.0368057	0.0000000 	-43.0437002	186.3160140	-0.0025236	0.0000000 	785.3077836	0.0097726 	0.0037562 	-0.0286810	3.0465726 	0.1707811 	-0.0702195	8.7392314 	0.0043732 	-157.6017651	124.9444759	-0.4229983	-0.0252800	2.9497778 	3854150250.0330892	0.2833633 	0.0094080 	0.0000000 
-0.3612065	-0.0374674	0.0135335 	-0.0144704	0.0000000 	-46.5434710	186.3116406	-0.0025858	0.0000000 	785.2729444	0.0098574 	0.0041583 	-0.0194670	3.0426864 	0.1634109 	-0.0525711	8.7326296 	0.0045029 	-157.2389178	124.9224958	-0.4219800	-0.0252801	3.2654352 	3854150310.0357461	0.3000314 	0.0118178 	0.0000000 
-0.3592264	-0.0568721	0.0204300 	-0.0228006	0.0000000 	-43.0081905	186.3366710	-0.0025651	0.0000000 	785.2622570	0.0099670 	0.0035950 	-0.0340852	2.9639633 	0.1733577 	-0.0770454	8.7420531 	0.0043477 	-157.4134062	125.0007568	-0.4222675	-0.0253147	2.8230149 	3854150370.0394120	0.3166997 	0.0101175 	0.0000000 
-0.3537735	-0.0457483	0.0161845 	-0.0030923	0.0000000 	-41.6037392	186.3210189	-0.0024831	0.0000000 	785.3231576	0.0096982 	0.0045078 	-0.0257092	3.1555798 	0.1751913 	-0.0681814	8.7433639 	0.0050586 	-158.3302503	125.0106942	-0.4247106	-0.0252781	3.5400636 	3854150430.0433187	0.3333681 	0.0108570 	0.0000000 
-0.3602607	-0.0574045	0.0206806 	-0.0254090	0.0000000 	-36.5846040	186.3160499	-0.0025726	0.0000000 	785.2583888	0.0097672 	0.0040782 	-0.0199070	3.0286996 	0.1718623 	-0.0674475	8.7356487 	0.0048886 	-163.6489791	125.0791164	-0.4387249	-0.0254645	3.2024269 	3854150490.0500679	0.3500372 	0.0085901 	0.0000000 
-0.3611311	-0.0585906	0.0211589 	-0.0170321	0.0000000 	-38.9990817	186.3244694	-0.0025877	0.0000000 	785.2487677	0.0096643 	0.0023372 	-0.0298132	3.0180907 	0.1800167 	-0.0547462	8.7348002 	0.0046637 	-157.4652885	125.0602127	-0.4222067	-0.0252637	1.8352888 	3854150550.0564527	0.3667064 	0.0140964 	0.0000000 
-0.3599829	-0.0539211	0.0194107 	-0.0246517	0.0000000 	-39.2678426	186.3199811	-0.0025679	0.0000000 	785.3277201	0.0095618 	0.0036313 	-0.0232614	3.0438494 	0.1781965 	-0.0552325	8.7387748 	0.0049323 	-156.4163754	125.0881275	-0.4192672	-0.0252868	2.8517706 	3854150610.0629568	0.3833756 	0.0091562 	0.0000000 
-0.3657395	-0.0413859	0.0151364 	-0.0231371	0.0000000 	-56.0471337	186.3265816	-0.0025736	0.0000000 	785.2673899	0.0099083 	0.0028603 	-0.0259988	3.0447482 	0.1427967 	-0.0625889	8.7408917 	0.0049739 	-157.0081715	125.0819249	-0.4208227	-0.0252897	2.2460629 	3854150670.0698261	0.4000447 	0.0107026 	0.0000000 
-0.3544963	-0.0715588	0.0253673 	-0.0159663	0.0000000 	-23.7145252	186.3250613	-0.0024567	0.0000000 	785.3464912	0.0097867 	0.0041854 	-0.0128356	3.1286226 	0.1925768 	-0.0836723	8.7270765 	0.0045548 	-157.1555922	124.7843888	-0.4222150	-0.0253025	3.2869579 	3854150730.0740919	0.4167131 	0.0083784 	0.0000000 
-0.3569000	-0.0740570	0.0264309 	-0.0338888	0.0000000 	-43.8870354	186.3062011	-0.0027093	0.0000000 	785.3017581	0.0094738 	0.0042757 	-0.0248225	2.9949754 	0.1619056 	-0.0570451	8.7380250 	0.0046365 	-156.9078875	125.0174286	-0.4207962	-0.0251852	3.3577213 	3854150790.0778217	0.4333814 	0.0135913 	0.0000000 
-0.3577707	-0.0319739	0.0114393 	-0.0211270	0.0000000 	-68.4091021	186.3285005	-0.0025594	0.0000000 	785.2766639	0.0099178 	0.0042961 	-0.0305606	3.0919421 	0.1400033 	-0.0663512	8.7327255 	0.0047240 	-156.6714650	124.9549890	-0.4204328	-0.0252157	3.3736122 	3854150850.0828500	0.4500500 	0.0128289 	0.0000000 
-0.3575003	-0.0511512	0.0182866 	-0.0207998	0.0000000 	-63.2110108	186.3320617	-0.0025463	0.0000000 	785.3117511	0.0094736 	0.0048754 	-0.0289132	3.0717520 	0.1427721 	-0.0720718	8.7329228 	0.0045999 	-158.0025807	125.0590487	-0.4236319	-0.0252321	3.8286875 	3854150910.0897040	0.4667192 	0.0091885 	0.0000000 
-0.3583004	-0.0612699	0.0219530 	-0.0367029	0.0000000 	-72.2788907	186.3276375	-0.0026320	0.0000000 	785.3187438	0.0097143 	0.0043297 	-0.0281503	3.0371511 	0.1459161 	-0.0379997	8.7346480 	0.0047802 	-156.3750661	125.0521814	-0.4191809	-0.0252246	3.4002261 	3854150970.0964289	0.4833883 	0.0125890 	0.0000000 
-0.3557276	-0.0686917	0.0244355 	-0.0287934	0.0000000 	-48.5103012	186.3223009	-0.0026301	0.0000000 	785.3523680	0.0098655 	0.0050459 	-0.0221248	3.0929342 	0.1649570 	-0.0373587	8.7358178 	0.0049197 	-156.9170973	125.0439240	-0.4207454	-0.0252301	3.9627961 	3854151030.1014400	0.5000572 	0.0083863 	0.0000000 
-0.3538538	-0.0577579	0.0204378 	-0.0376752	0.0000000 	-52.2339494	186.3173034	-0.0026810	0.0000000 	785.3149499	0.0097811 	0.0054613 	-0.0307728	3.0510026 	0.1597151 	-0.0510238	8.7487197 	0.0046176 	-156.3177641	125.0440053	-0.4190443	-0.0252584	4.2888467 	3854151090.1073270	0.5167261 	0.0103905 	0.0000000 
-0.3743697	-0.0577026	0.0216021 	-0.0298031	0.0000000 	-54.1124434	186.3062132	-0.0027149	0.0000000 	785.3413087	0.0098714 	0.0040117 	-0.0222287	3.0417831 	0.1607842 	-0.0637163	8.7347043 	0.0045297 	-158.3603303	125.0804048	-0.4244352	-0.0251956	3.1505928 	3854151150.1150498	0.5333956 	0.0134872 	0.0000000 
-0.3666561	-0.0524102	0.0192165 	-0.0331034	0.0000000 	-50.5618623	186.3160846	-0.0026791	0.0000000 	785.2957573	0.0096015 	0.0036016 	-0.0265185	3.0029032 	0.1683344 	-0.0366912	8.7367903 	0.0045718 	-157.4508754	125.1027837	-0.4219425	-0.0253132	2.8283523 	3854151210.1189480	0.5500639 	0.0099055 	0.0000000 
-0.3593277	-0.0618663	0.0222303 	-0.0389187	0.0000000 	-47.1189305	186.3247833	-0.0027272	0.0000000 	785.3224137	0.0097805 	0.0034457 	-0.0324909	3.0709841 	0.1669500 	-0.0353560	8.7446014 	0.0049225 	-156.6755730	125.0652343	-0.4199509	-0.0252946	2.7060204 	3854151270.1251521	0.5667328 	0.0089388 	0.0000000 
-0.3591200	-0.0618575	0.0222143 	-0.0373106	0.0000000 	-50.9130045	186.3238444	-0.0025434	0.0000000 	785.3160409	0.0099234 	0.0041858 	-0.0257821	3.0960303 	0.1654653 	-0.0880093	8.7391694 	0.0046263 	-157.2825283	125.1637099	-0.4213483	-0.0252157	3.2871783 	3854151330.1321812	0.5834022 	0.0097440 	0.0000000 
-0.3601208	-0.0560239	0.0201754 	-0.0233428	0.0000000 	-39.6646987	186.3258309	-0.0026490	0.0000000 	785.3058247	0.0096775 	0.0042443 	-0.0314959	3.0488364 	0.1809890 	-0.0530884	8.7327931 	0.0046432 	-156.1968167	125.1836828	-0.4184446	-0.0251854	3.3330450 	3854151390.1371241	0.6000708 	0.0106573 	0.0000000 
-0.3646391	-0.0560968	0.0204551 	-0.0384606	0.0000000 	-39.2453539	186.3160311	-0.0025679	0.0000000 	785.3275466	0.0099723 	0.0045158 	-0.0245483	3.0591767 	0.1722259 	-0.0687606	8.7442180 	0.0046150 	-156.2278074	125.1347614	-0.4185670	-0.0252249	3.5463439 	3854151450.1447101	0.6167403 	0.0144792 	0.0000000 
-0.3627223	-0.0577336	0.0209413 	-0.0248200	0.0000000 	-47.7106139	186.3383530	-0.0026829	0.0000000 	785.3139580	0.0099459 	0.0044568 	-0.0259701	3.0389933 	0.1722757 	-0.0396620	8.7293710 	0.0047485 	-158.2242597	125.1823293	-0.4238143	-0.0251522	3.5000248 	3854151510.1532850	0.6334097 	0.0090820 	0.0000000 
-0.3704803	-0.0727714	0.0269604 	-0.0417795	0.0000000 	-56.3060791	186.3299249	-0.0026066	0.0000000 	785.3863146	0.0100869 	0.0040512 	-0.0238938	3.0412726 	0.1612271 	-0.0355815	8.7381574 	0.0051329 	-155.9860762	125.2005551	-0.4177265	-0.0253026	3.1817307 	3854151570.1596308	0.6500789 	0.0109403 	0.0000000 
-0.3502281	-0.0780462	0.0273340 	-0.0364785	0.0000000 	-33.6442683	186.3073718	-0.0025340	0.0000000 	785.3166608	0.0104479 	0.0035835 	-0.0287916	3.0697945 	0.1930502 	-0.0614572	8.7328298 	0.0050827 	-157.1876606	125.1536463	-0.4211305	-0.0252566	2.8141676 	3854151630.1656918	0.6667478 	0.0094473 	0.0000000 
-0.3599930	-0.0632557	0.0227716 	-0.0378248	0.0000000 	-46.2602719	186.3061774	-0.0026838	0.0000000 	785.3008158	0.0102430 	0.0037110 	-0.0313256	3.0640883 	0.1664905 	-0.0535305	8.7428621 	0.0047985 	-158.1367739	125.0914212	-0.4238210	-0.0252676	2.9142763 	3854151690.1699538	0.6834164 	0.0099571 	0.0000000 
-0.3492561	-0.0784769	0.0274085 	-0.0172378	0.0000000 	-34.2879827	186.3142362	-0.0026301	0.0000000 	785.2819456	0.0099667 	0.0040352 	-0.0287651	3.0841874 	0.1851959 	-0.0524341	8.7344704 	0.0048274 	-157.7059732	125.1462066	-0.4225520	-0.0252763	3.1687874 	3854151750.1754250	0.7000850 	0.0094084 	0.0000000 
